States,Years,Quarter,Brands,Transaction_count,Percentage
Madhya Pradesh,2021,3,Vivo,3891058,0.22609
Madhya Pradesh,2021,3,Samsung,2829150,0.164388
Madhya Pradesh,2021,3,Oppo,2215661,0.128741
Madhya Pradesh,2021,3,Realme,1404072,0.0815836
Madhya Pradesh,2021,3,Tecno,298534,0.0173463
Madhya Pradesh,2021,3,Apple,249062,0.0144717
Madhya Pradesh,2021,3,OnePlus,224466,0.0130426
Madhya Pradesh,2021,3,Motorola,208788,0.0121316
Madhya Pradesh,2021,3,Huawei,180559,0.0104914
Madhya Pradesh,2021,3,Others,1418521,0.0824231
Madhya Pradesh,2021,4,Xiaomi,4500562,0.24385
Madhya Pradesh,2021,4,Vivo,4248158,0.230175
Madhya Pradesh,2021,4,Samsung,2921496,0.158293
Madhya Pradesh,2021,4,Oppo,2400977,0.13009
Madhya Pradesh,2021,4,Realme,1682298,0.0911506
Madhya Pradesh,2021,4,Tecno,350126,0.0189706
Madhya Pradesh,2021,4,Apple,293413,0.0158978
Madhya Pradesh,2021,4,OnePlus,264637,0.0143386
Madhya Pradesh,2021,4,Motorola,211860,0.011479
Madhya Pradesh,2021,4,Huawei,174122,0.00943431
Madhya Pradesh,2021,4,Others,1408594,0.0763207
Madhya Pradesh,2022,1,Xiaomi,4678482,0.238016
Madhya Pradesh,2022,1,Vivo,4575284,0.232766
Madhya Pradesh,2022,1,Samsung,3009068,0.153085
Madhya Pradesh,2022,1,Oppo,2595568,0.132049
Madhya Pradesh,2022,1,Realme,1935366,0.0984611
Madhya Pradesh,2022,1,Tecno,424783,0.0216107
Madhya Pradesh,2022,1,Apple,325559,0.0165627
Madhya Pradesh,2022,1,OnePlus,303765,0.0154539
Madhya Pradesh,2022,1,Motorola,211431,0.0107565
Madhya Pradesh,2022,1,Huawei,173297,0.00881643
Madhya Pradesh,2022,1,Others,1423544,0.0724223
Maharashtra,2018,1,Xiaomi,1606618,0.263078
Maharashtra,2018,1,Samsung,1354403,0.221779
Maharashtra,2018,1,Vivo,722501,0.118307
Maharashtra,2018,1,Oppo,611419,0.100118
Maharashtra,2018,1,Motorola,250397,0.0410017
Maharashtra,2018,1,OnePlus,250269,0.0409807
Maharashtra,2018,1,Apple,240145,0.0393229
Maharashtra,2018,1,Realme,238202,0.0390048
Maharashtra,2018,1,Lenovo,157770,0.0258343
Maharashtra,2018,1,Huawei,77241,0.012648
Maharashtra,2018,1,Others,598029,0.0979253
Maharashtra,2018,2,Xiaomi,2177364,0.26481
Maharashtra,2018,2,Samsung,1813491,0.220556
Maharashtra,2018,2,Vivo,1030036,0.125272
Maharashtra,2018,2,Oppo,852747,0.103711
Maharashtra,2018,2,Motorola,326189,0.0396709
Maharashtra,2018,2,Realme,312225,0.0379726
Maharashtra,2018,2,OnePlus,312199,0.0379695
Maharashtra,2018,2,Apple,308656,0.0375386
Maharashtra,2018,2,Lenovo,200468,0.0243808
Maharashtra,2018,2,Huawei,103831,0.0126279
Maharashtra,2018,2,Others,785165,0.0954913
Maharashtra,2018,3,Xiaomi,2766078,0.265076
Maharashtra,2018,3,Samsung,2300594,0.220468
Maharashtra,2018,3,Vivo,1399253,0.134092
Maharashtra,2018,3,Oppo,1125654,0.107873
Maharashtra,2018,3,Realme,390608,0.0374324
Maharashtra,2018,3,Motorola,388369,0.0372178
Maharashtra,2018,3,Apple,375379,0.035973
Maharashtra,2018,3,OnePlus,373333,0.0357769
Maharashtra,2018,3,Lenovo,228516,0.0218989
Maharashtra,2018,3,Huawei,134410,0.0128806
Maharashtra,2018,3,Others,952839,0.0913115
Maharashtra,2018,4,Xiaomi,3540182,0.264556
Maharashtra,2018,4,Samsung,2956289,0.220922
Maharashtra,2018,4,Vivo,1906545,0.142475
Maharashtra,2018,4,Oppo,1510894,0.112908
Maharashtra,2018,4,Realme,492198,0.0367817
Maharashtra,2018,4,Apple,470804,0.0351829
Maharashtra,2018,4,Motorola,466650,0.0348725
Maharashtra,2018,4,OnePlus,454556,0.0339687
Maharashtra,2018,4,Lenovo,269382,0.0201308
Maharashtra,2018,4,Huawei,175714,0.013131
Maharashtra,2018,4,Others,1138388,0.0850711
Maharashtra,2019,1,Xiaomi,4274491,0.262489
Maharashtra,2019,1,Samsung,3611915,0.221801
Maharashtra,2019,1,Vivo,2418126,0.148493
Maharashtra,2019,1,Oppo,1907902,0.117161
Maharashtra,2019,1,Realme,585138,0.0359323
Maharashtra,2019,1,Apple,558788,0.0343142
Maharashtra,2019,1,Motorola,534307,0.0328109
Maharashtra,2019,1,OnePlus,525104,0.0322457
Maharashtra,2019,1,Lenovo,306357,0.0188129
Maharashtra,2019,1,Huawei,217773,0.0133731
Maharashtra,2019,1,Others,1344550,0.0825665
Maharashtra,2019,2,Xiaomi,4892831,0.260576
Maharashtra,2019,2,Samsung,4177428,0.222476
Maharashtra,2019,2,Vivo,2871247,0.152913
Maharashtra,2019,2,Oppo,2256129,0.120154
Maharashtra,2019,2,Realme,671555,0.0357648
Maharashtra,2019,2,Apple,637834,0.0339689
Maharashtra,2019,2,Motorola,590477,0.0314469
Maharashtra,2019,2,OnePlus,584246,0.031115
Maharashtra,2019,2,Lenovo,336952,0.017945
Maharashtra,2019,2,Huawei,250636,0.013348
Maharashtra,2019,2,Others,1507640,0.080292
Maharashtra,2019,3,Xiaomi,5512362,0.258637
Maharashtra,2019,3,Samsung,4737873,0.222299
Maharashtra,2019,3,Vivo,3365190,0.157893
Maharashtra,2019,3,Oppo,2622932,0.123067
Maharashtra,2019,3,Realme,776018,0.0364104
Maharashtra,2019,3,Apple,710463,0.0333346
Maharashtra,2019,3,OnePlus,640069,0.0300317
Maharashtra,2019,3,Motorola,634763,0.0297828
Maharashtra,2019,3,Lenovo,350502,0.0164454
Maharashtra,2019,3,Huawei,283713,0.0133117
Maharashtra,2019,3,Others,1679196,0.0787871
Maharashtra,2019,4,Xiaomi,6103857,0.257055
Maharashtra,2019,4,Samsung,5262077,0.221605
Maharashtra,2019,4,Vivo,3869506,0.162959
Maharashtra,2019,4,Oppo,2994940,0.126128
Maharashtra,2019,4,Realme,901700,0.0379738
Maharashtra,2019,4,Apple,765131,0.0322224
Maharashtra,2019,4,OnePlus,681386,0.0286956
Maharashtra,2019,4,Motorola,672128,0.0283057
Maharashtra,2019,4,Lenovo,367641,0.0154827
Maharashtra,2019,4,Huawei,311865,0.0131338
Maharashtra,2019,4,Others,1815066,0.076439
Maharashtra,2020,1,Xiaomi,6677147,0.255161
Maharashtra,2020,1,Samsung,5772343,0.220585
Maharashtra,2020,1,Vivo,4396537,0.168009
Maharashtra,2020,1,Oppo,3377366,0.129063
Maharashtra,2020,1,Realme,1031169,0.0394051
Maharashtra,2020,1,Apple,815679,0.0311704
Maharashtra,2020,1,OnePlus,715746,0.0273515
Maharashtra,2020,1,Motorola,704678,0.0269286
Maharashtra,2020,1,Lenovo,387278,0.0147995
Maharashtra,2020,1,Huawei,338054,0.0129184
Maharashtra,2020,1,Others,1952393,0.0746088
Maharashtra,2020,2,Xiaomi,7291300,0.253477
Maharashtra,2020,2,Samsung,6335245,0.220241
Maharashtra,2020,2,Vivo,4942835,0.171835
Maharashtra,2020,2,Oppo,3797269,0.13201
Maharashtra,2020,2,Realme,1160245,0.0403352
Maharashtra,2020,2,Apple,858658,0.0298507
Maharashtra,2020,2,OnePlus,742365,0.0258079
Maharashtra,2020,2,Motorola,742088,0.0257982
Maharashtra,2020,2,Lenovo,406197,0.0141212
Maharashtra,2020,2,Huawei,362725,0.0126099
Maharashtra,2020,2,Others,2126159,0.0739146
Maharashtra,2020,3,Xiaomi,7895486,0.251372
Maharashtra,2020,3,Samsung,6914730,0.220148
Maharashtra,2020,3,Vivo,5536849,0.176279
Maharashtra,2020,3,Oppo,4210793,0.134061
Maharashtra,2020,3,Realme,1316605,0.0419174
Maharashtra,2020,3,Apple,911356,0.0290153
Maharashtra,2020,3,OnePlus,778193,0.0247757
Maharashtra,2020,3,Motorola,776080,0.0247084
Maharashtra,2020,3,Lenovo,423666,0.0134885
Maharashtra,2020,3,Huawei,386542,0.0123065
Maharashtra,2020,3,Others,2259213,0.0719277
Maharashtra,2020,4,Xiaomi,8584570,0.249315
Maharashtra,2020,4,Samsung,7578573,0.220099
Maharashtra,2020,4,Vivo,6188503,0.179728
Maharashtra,2020,4,Oppo,4665421,0.135494
Maharashtra,2020,4,Realme,1504255,0.0436869
Maharashtra,2020,4,Apple,983306,0.0285574
Maharashtra,2020,4,OnePlus,822805,0.0238961
Maharashtra,2020,4,Motorola,813317,0.0236205
Maharashtra,2020,4,Lenovo,444638,0.0129133
Maharashtra,2020,4,Huawei,413761,0.0120165
Maharashtra,2020,4,Others,2433482,0.0706737
Maharashtra,2021,1,Xiaomi,9195320,0.248002
Maharashtra,2021,1,Samsung,8088910,0.218162
Maharashtra,2021,1,Vivo,6831786,0.184257
Maharashtra,2021,1,Oppo,5069410,0.136725
Maharashtra,2021,1,Realme,1696339,0.0457511
Maharashtra,2021,1,Apple,1054581,0.0284426
Maharashtra,2021,1,OnePlus,870022,0.0234649
Maharashtra,2021,1,Motorola,832101,0.0224422
Maharashtra,2021,1,Lenovo,447713,0.012075
Maharashtra,2021,1,Huawei,431846,0.0116471
Maharashtra,2021,1,Others,2559509,0.0690313
Maharashtra,2021,2,Xiaomi,9764252,0.24617
Maharashtra,2021,2,Samsung,8511194,0.214579
Maharashtra,2021,2,Vivo,7509629,0.189328
Maharashtra,2021,2,Oppo,5487836,0.138356
Maharashtra,2021,2,Realme,2003392,0.0505082
Maharashtra,2021,2,Apple,1131848,0.0285354
Maharashtra,2021,2,OnePlus,949407,0.0239358
Maharashtra,2021,2,Motorola,820661,0.02069
Maharashtra,2021,2,Lenovo,430496,0.0108534
Maharashtra,2021,2,Huawei,429331,0.010824
Maharashtra,2021,2,Others,2626651,0.0662214
Maharashtra,2021,3,Xiaomi,10369008,0.243511
Maharashtra,2021,3,Samsung,8810154,0.206902
Maharashtra,2021,3,Vivo,8354641,0.196205
Maharashtra,2021,3,Oppo,6005730,0.141042
Maharashtra,2021,3,Realme,2373088,0.0557309
Maharashtra,2021,3,Apple,1219480,0.0286389
Maharashtra,2021,3,OnePlus,1108387,0.02603
Maharashtra,2021,3,Motorola,801994,0.0188345
Maharashtra,2021,3,Huawei,436025,0.0102398
Maharashtra,2021,3,Tecno,422485,0.00992186
Maharashtra,2021,3,Others,2680225,0.0629438
Maharashtra,2021,4,Xiaomi,10876133,0.239128
Maharashtra,2021,4,Vivo,9147706,0.201126
Maharashtra,2021,4,Samsung,9133368,0.200811
Maharashtra,2021,4,Oppo,6511923,0.143174
Maharashtra,2021,4,Realme,2837580,0.0623884
Maharashtra,2021,4,Apple,1382079,0.030387
Maharashtra,2021,4,OnePlus,1264294,0.0277974
Maharashtra,2021,4,Motorola,794353,0.017465
Maharashtra,2021,4,Tecno,485180,0.0106674
Maharashtra,2021,4,Huawei,420624,0.00924804
Maharashtra,2021,4,Others,2629266,0.0578083
Maharashtra,2022,1,Xiaomi,11340940,0.235154
Maharashtra,2022,1,Vivo,9873983,0.204737
Maharashtra,2022,1,Samsung,9447206,0.195888
Maharashtra,2022,1,Oppo,7009300,0.145338
Maharashtra,2022,1,Realme,3235912,0.0670966
Maharashtra,2022,1,Apple,1510802,0.0313265
Maharashtra,2022,1,OnePlus,1396866,0.028964
Maharashtra,2022,1,Motorola,788109,0.0163414
Maharashtra,2022,1,Tecno,572060,0.0118617
Maharashtra,2022,1,Huawei,416025,0.00862628
Maharashtra,2022,1,Others,2636427,0.0546663
Manipur,2018,1,Xiaomi,12453,0.41614
Manipur,2018,1,Samsung,5612,0.187536
Manipur,2018,1,Vivo,2289,0.0764912
Manipur,2018,1,Oppo,2039,0.068137
Manipur,2018,1,Realme,980,0.0327485
Manipur,2018,1,Apple,918,0.0306767
Manipur,2018,1,OnePlus,554,0.0185129
Manipur,2018,1,Lyf,545,0.0182122
Manipur,2018,1,Lenovo,478,0.0159733
Manipur,2018,1,Motorola,430,0.0143693
Manipur,2018,1,Others,3627,0.121203
Manipur,2018,2,Xiaomi,19879,0.431636
Manipur,2018,2,Samsung,8477,0.184063
Manipur,2018,2,Vivo,3889,0.0844425
Manipur,2018,2,Oppo,3211,0.069721
Manipur,2018,2,Realme,1474,0.0320052
Manipur,2018,2,Apple,1280,0.0277929
Manipur,2018,2,OnePlus,779,0.0169146
Manipur,2018,2,Lyf,726,0.0157638
Manipur,2018,2,Lenovo,671,0.0145695
Manipur,2018,2,Motorola,611,0.0132667
Manipur,2018,2,Others,5058,0.109825
Manipur,2018,3,Xiaomi,26950,0.435134
Manipur,2018,3,Samsung,11353,0.183305
Manipur,2018,3,Vivo,5709,0.0921773
Manipur,2018,3,Oppo,4448,0.0718172
Manipur,2018,3,Realme,1932,0.031194
Manipur,2018,3,Apple,1676,0.0270606
Manipur,2018,3,OnePlus,1022,0.0165012
Manipur,2018,3,Motorola,866,0.0139824
Manipur,2018,3,Micromax,817,0.0131912
Manipur,2018,3,Gionee,816,0.0131751
Manipur,2018,3,Others,6346,0.102462
Manipur,2018,4,Xiaomi,36506,0.44202
Manipur,2018,4,Samsung,15215,0.184225
Manipur,2018,4,Vivo,7945,0.0961993
Manipur,2018,4,Oppo,6107,0.0739445
Manipur,2018,4,Realme,2561,0.031009
Manipur,2018,4,Apple,2195,0.0265774
Manipur,2018,4,OnePlus,1217,0.0147356
Manipur,2018,4,Motorola,1091,0.01321
Manipur,2018,4,Huawei,1063,0.012871
Manipur,2018,4,Lenovo,1045,0.012653
Manipur,2018,4,Others,7644,0.0925547
Manipur,2019,1,Xiaomi,44328,0.445387
Manipur,2019,1,Samsung,18143,0.182292
Manipur,2019,1,Vivo,9987,0.100345
Manipur,2019,1,Oppo,7606,0.0764215
Manipur,2019,1,Realme,3053,0.0306751
Manipur,2019,1,Apple,2686,0.0269877
Manipur,2019,1,OnePlus,1419,0.0142574
Manipur,2019,1,Huawei,1320,0.0132627
Manipur,2019,1,Motorola,1261,0.0126699
Manipur,2019,1,Lenovo,1160,0.0116551
Manipur,2019,1,Others,8564,0.086047
Manipur,2019,2,Xiaomi,52830,0.448674
Manipur,2019,2,Samsung,21344,0.18127
Manipur,2019,2,Vivo,12208,0.10368
Manipur,2019,2,Oppo,9283,0.0788385
Manipur,2019,2,Realme,3549,0.0301409
Manipur,2019,2,Apple,3146,0.0267183
Manipur,2019,2,Huawei,1571,0.0133422
Manipur,2019,2,OnePlus,1538,0.0130619
Manipur,2019,2,Motorola,1419,0.0120513
Manipur,2019,2,Lenovo,1409,0.0119663
Manipur,2019,2,Others,9450,0.0802568
Manipur,2019,3,Xiaomi,62189,0.456212
Manipur,2019,3,Samsung,24119,0.176934
Manipur,2019,3,Vivo,14457,0.106055
Manipur,2019,3,Oppo,10716,0.0786115
Manipur,2019,3,Realme,4255,0.0312142
Manipur,2019,3,Apple,3713,0.0272382
Manipur,2019,3,Huawei,1849,0.0135641
Manipur,2019,3,OnePlus,1718,0.0126031
Manipur,2019,3,Motorola,1557,0.011422
Manipur,2019,3,Gionee,1435,0.010527
Manipur,2019,3,Others,10308,0.0756184
Manipur,2019,4,Xiaomi,71382,0.459468
Manipur,2019,4,Samsung,27196,0.175054
Manipur,2019,4,Vivo,17057,0.109792
Manipur,2019,4,Oppo,12455,0.0801697
Manipur,2019,4,Realme,5083,0.032718
Manipur,2019,4,Apple,4146,0.0266867
Manipur,2019,4,Huawei,2110,0.0135815
Manipur,2019,4,OnePlus,1880,0.0121011
Manipur,2019,4,Motorola,1694,0.0109038
Manipur,2019,4,Gionee,1532,0.00986109
Manipur,2019,4,Others,10823,0.0696649
Manipur,2020,1,Xiaomi,82065,0.462666
Manipur,2020,1,Samsung,30698,0.173069
Manipur,2020,1,Vivo,20017,0.112852
Manipur,2020,1,Oppo,14505,0.0817764
Manipur,2020,1,Realme,6022,0.0339509
Manipur,2020,1,Apple,4598,0.0259226
Manipur,2020,1,Huawei,2413,0.013604
Manipur,2020,1,OnePlus,2036,0.0114786
Manipur,2020,1,Motorola,1833,0.0103341
Manipur,2020,1,Lenovo,1609,0.00907123
Manipur,2020,1,Others,11578,0.0652745
Manipur,2020,2,Xiaomi,101637,0.471642
Manipur,2020,2,Samsung,36569,0.169697
Manipur,2020,2,Vivo,24681,0.114531
Manipur,2020,2,Oppo,17877,0.0829575
Manipur,2020,2,Realme,7575,0.0351515
Manipur,2020,2,Apple,5110,0.0237127
Manipur,2020,2,Huawei,2813,0.0130536
Manipur,2020,2,OnePlus,2198,0.0101997
Manipur,2020,2,Motorola,2017,0.0093598
Manipur,2020,2,Lenovo,1798,0.00834354
Manipur,2020,2,Others,13221,0.0613515
Manipur,2020,3,Xiaomi,123688,0.478367
Manipur,2020,3,Samsung,43350,0.167657
Manipur,2020,3,Vivo,30086,0.116358
Manipur,2020,3,Oppo,21723,0.0840143
Manipur,2020,3,Realme,9422,0.0364399
Manipur,2020,3,Apple,5797,0.0224201
Manipur,2020,3,Huawei,3222,0.0124612
Manipur,2020,3,OnePlus,2459,0.00951025
Manipur,2020,3,Motorola,2176,0.00841574
Manipur,2020,3,Lenovo,1996,0.00771959
Manipur,2020,3,Others,14644,0.0566361
Manipur,2020,4,Xiaomi,137767,0.477079
Manipur,2020,4,Samsung,48641,0.168441
Manipur,2020,4,Vivo,34019,0.117806
Manipur,2020,4,Oppo,24639,0.0853234
Manipur,2020,4,Realme,11096,0.0384248
Manipur,2020,4,Apple,6525,0.0225957
Manipur,2020,4,Huawei,3448,0.0119402
Manipur,2020,4,OnePlus,2688,0.00930838
Manipur,2020,4,Motorola,2319,0.00803056
Manipur,2020,4,Lenovo,2118,0.00733451
Manipur,2020,4,Others,15512,0.0537171
Manipur,2021,1,Xiaomi,149035,0.476656
Manipur,2021,1,Samsung,52212,0.166989
Manipur,2021,1,Vivo,37725,0.120655
Manipur,2021,1,Oppo,26807,0.0857363
Manipur,2021,1,Realme,12487,0.0399369
Manipur,2021,1,Apple,7077,0.0226342
Manipur,2021,1,Huawei,3626,0.011597
Manipur,2021,1,OnePlus,2920,0.00933898
Manipur,2021,1,Motorola,2347,0.00750636
Manipur,2021,1,Lenovo,2098,0.00670999
Manipur,2021,1,Others,16334,0.0522407
Manipur,2021,2,Xiaomi,159031,0.474141
Manipur,2021,2,Samsung,55541,0.165592
Manipur,2021,2,Vivo,41068,0.122442
Manipur,2021,2,Oppo,29009,0.0864884
Manipur,2021,2,Realme,14786,0.0440835
Manipur,2021,2,Apple,7675,0.0228825
Manipur,2021,2,Huawei,3685,0.0109866
Manipur,2021,2,OnePlus,3183,0.00948991
Manipur,2021,2,Motorola,2290,0.00682749
Manipur,2021,2,HMD Global,2192,0.0065353
Manipur,2021,2,Others,16949,0.0505323
Manipur,2021,3,Xiaomi,171051,0.472844
Manipur,2021,3,Samsung,57831,0.159865
Manipur,2021,3,Vivo,45197,0.12494
Manipur,2021,3,Oppo,32022,0.0885199
Manipur,2021,3,Realme,17435,0.0481964
Manipur,2021,3,Apple,8421,0.0232786
Manipur,2021,3,Huawei,4030,0.0111403
Manipur,2021,3,OnePlus,3903,0.0107892
Manipur,2021,3,Motorola,2266,0.00626401
Manipur,2021,3,HMD Global,2169,0.00599587
Manipur,2021,3,Others,17424,0.048166
Manipur,2021,4,Xiaomi,183086,0.47218
Manipur,2021,4,Samsung,60028,0.154813
Manipur,2021,4,Vivo,48425,0.124888
Manipur,2021,4,Oppo,34483,0.0889319
Manipur,2021,4,Realme,21355,0.0550747
Manipur,2021,4,Apple,9391,0.0242195
Manipur,2021,4,OnePlus,4695,0.0121084
Manipur,2021,4,Huawei,4031,0.010396
Manipur,2021,4,HMD Global,2508,0.00646815
Manipur,2021,4,Motorola,2358,0.0060813
Manipur,2021,4,Others,17386,0.0448386
Manipur,2022,1,Xiaomi,193373,0.469466
Manipur,2022,1,Samsung,62042,0.150624
Manipur,2022,1,Vivo,51648,0.12539
Manipur,2022,1,Oppo,37434,0.0908813
Manipur,2022,1,Realme,24745,0.0600753
Manipur,2022,1,Apple,10256,0.0248992
Manipur,2022,1,OnePlus,5335,0.0129522
Manipur,2022,1,Huawei,4094,0.00993931
Manipur,2022,1,HMD Global,2518,0.00611313
Manipur,2022,1,Motorola,2359,0.00572712
Manipur,2022,1,Others,18096,0.043933
Meghalaya,2018,1,Xiaomi,4528,0.244585
Meghalaya,2018,1,Samsung,3411,0.184249
Meghalaya,2018,1,Vivo,1869,0.100956
Meghalaya,2018,1,Oppo,1779,0.0960946
Meghalaya,2018,1,Realme,1065,0.0575271
Meghalaya,2018,1,Motorola,662,0.0357587
Meghalaya,2018,1,Lenovo,577,0.0311673
Meghalaya,2018,1,Apple,548,0.0296008
Meghalaya,2018,1,Micromax,498,0.0269
Meghalaya,2018,1,OnePlus,435,0.023497
Meghalaya,2018,1,Others,3141,0.169665
Meghalaya,2018,2,Xiaomi,6618,0.248629
Meghalaya,2018,2,Samsung,4962,0.186415
Meghalaya,2018,2,Vivo,2798,0.105117
Meghalaya,2018,2,Oppo,2671,0.100346
Meghalaya,2018,2,Realme,1478,0.0555263
Meghalaya,2018,2,Motorola,917,0.0344504
Meghalaya,2018,2,Lenovo,808,0.0303554
Meghalaya,2018,2,Apple,711,0.0267112
Meghalaya,2018,2,Micromax,667,0.0250582
Meghalaya,2018,2,Asus,556,0.0208881
Meghalaya,2018,2,Others,4432,0.166504
Meghalaya,2018,3,Xiaomi,9247,0.248035
Meghalaya,2018,3,Samsung,7096,0.190338
Meghalaya,2018,3,Vivo,4323,0.115957
Meghalaya,2018,3,Oppo,3817,0.102385
Meghalaya,2018,3,Realme,1993,0.0534589
Meghalaya,2018,3,Motorola,1170,0.0313833
Meghalaya,2018,3,Lenovo,958,0.0256967
Meghalaya,2018,3,Apple,908,0.0243556
Meghalaya,2018,3,Micromax,900,0.024141
Meghalaya,2018,3,Asus,784,0.0210295
Meghalaya,2018,3,Others,6085,0.16322
Meghalaya,2018,4,Xiaomi,12391,0.249647
Meghalaya,2018,4,Samsung,9662,0.194665
Meghalaya,2018,4,Vivo,6164,0.124189
Meghalaya,2018,4,Oppo,5306,0.106903
Meghalaya,2018,4,Realme,2710,0.0545997
Meghalaya,2018,4,Motorola,1447,0.0291534
Meghalaya,2018,4,Lenovo,1261,0.025406
Meghalaya,2018,4,Apple,1138,0.0229278
Meghalaya,2018,4,Asus,1055,0.0212556
Meghalaya,2018,4,Micromax,1051,0.021175
Meghalaya,2018,4,Others,7449,0.150079
Meghalaya,2019,1,Xiaomi,15243,0.247906
Meghalaya,2019,1,Samsung,11907,0.193651
Meghalaya,2019,1,Vivo,7947,0.129247
Meghalaya,2019,1,Oppo,6915,0.112463
Meghalaya,2019,1,Realme,3316,0.0539301
Meghalaya,2019,1,Motorola,1658,0.0269651
Meghalaya,2019,1,Lenovo,1461,0.0237611
Meghalaya,2019,1,Apple,1365,0.0221998
Meghalaya,2019,1,Huawei,1316,0.0214029
Meghalaya,2019,1,Micromax,1298,0.0211102
Meghalaya,2019,1,Others,9061,0.147364
Meghalaya,2019,2,Xiaomi,18498,0.247478
Meghalaya,2019,2,Samsung,14431,0.193067
Meghalaya,2019,2,Vivo,9893,0.132355
Meghalaya,2019,2,Oppo,8757,0.117157
Meghalaya,2019,2,Realme,4015,0.0537152
Meghalaya,2019,2,Motorola,1926,0.0257673
Meghalaya,2019,2,Lenovo,1740,0.0232788
Meghalaya,2019,2,Huawei,1622,0.0217002
Meghalaya,2019,2,Apple,1607,0.0214995
Meghalaya,2019,2,Micromax,1521,0.0203489
Meghalaya,2019,2,Others,10736,0.143633
Meghalaya,2019,3,Xiaomi,21608,0.247245
Meghalaya,2019,3,Samsung,16550,0.18937
Meghalaya,2019,3,Vivo,11978,0.137056
Meghalaya,2019,3,Oppo,10379,0.11876
Meghalaya,2019,3,Realme,4869,0.0557126
Meghalaya,2019,3,Motorola,2101,0.0240403
Meghalaya,2019,3,Huawei,1917,0.0219349
Meghalaya,2019,3,Apple,1850,0.0211683
Meghalaya,2019,3,Asus,1800,0.0205961
Meghalaya,2019,3,Micromax,1791,0.0204932
Meghalaya,2019,3,Others,12552,0.143624
Meghalaya,2019,4,Xiaomi,24747,0.247396
Meghalaya,2019,4,Samsung,19042,0.190363
Meghalaya,2019,4,Vivo,14054,0.140498
Meghalaya,2019,4,Oppo,12145,0.121414
Meghalaya,2019,4,Realme,5932,0.0593022
Meghalaya,2019,4,Motorola,2238,0.0223733
Meghalaya,2019,4,Huawei,2178,0.0217735
Meghalaya,2019,4,Apple,2052,0.0205138
Meghalaya,2019,4,Micromax,1999,0.019984
Meghalaya,2019,4,Asus,1825,0.0182445
Meghalaya,2019,4,Others,13818,0.138139
Meghalaya,2020,1,Xiaomi,27877,0.244935
Meghalaya,2020,1,Samsung,21610,0.189871
Meghalaya,2020,1,Vivo,16379,0.14391
Meghalaya,2020,1,Oppo,14191,0.124686
Meghalaya,2020,1,Realme,7242,0.0636301
Meghalaya,2020,1,Huawei,2446,0.0214912
Meghalaya,2020,1,Motorola,2386,0.020964
Meghalaya,2020,1,Apple,2309,0.0202875
Meghalaya,2020,1,Micromax,2089,0.0183545
Meghalaya,2020,1,Asus,2050,0.0180118
Meghalaya,2020,1,Others,15235,0.133859
Meghalaya,2020,2,Xiaomi,32935,0.241794
Meghalaya,2020,2,Samsung,25696,0.188648
Meghalaya,2020,2,Vivo,20152,0.147947
Meghalaya,2020,2,Oppo,17459,0.128176
Meghalaya,2020,2,Realme,9186,0.0674395
Meghalaya,2020,2,Huawei,2792,0.0204976
Meghalaya,2020,2,Motorola,2600,0.019088
Meghalaya,2020,2,Micromax,2562,0.0188091
Meghalaya,2020,2,Apple,2489,0.0182731
Meghalaya,2020,2,Asus,2372,0.0174142
Meghalaya,2020,2,Others,17968,0.131913
Meghalaya,2020,3,Xiaomi,37816,0.239735
Meghalaya,2020,3,Samsung,29736,0.188512
Meghalaya,2020,3,Vivo,23981,0.152028
Meghalaya,2020,3,Oppo,20562,0.130353
Meghalaya,2020,3,Realme,11286,0.0715477
Meghalaya,2020,3,Huawei,3110,0.0197159
Meghalaya,2020,3,Micromax,2892,0.0183339
Meghalaya,2020,3,Motorola,2853,0.0180866
Meghalaya,2020,3,Apple,2775,0.0175921
Meghalaya,2020,3,Asus,2623,0.0166285
Meghalaya,2020,3,Others,20107,0.127468
Meghalaya,2020,4,Xiaomi,41993,0.237992
Meghalaya,2020,4,Samsung,33436,0.189496
Meghalaya,2020,4,Vivo,27150,0.153871
Meghalaya,2020,4,Oppo,23405,0.132646
Meghalaya,2020,4,Realme,13219,0.0749177
Meghalaya,2020,4,Huawei,3369,0.0190936
Meghalaya,2020,4,Apple,3096,0.0175463
Meghalaya,2020,4,Micromax,3067,0.017382
Meghalaya,2020,4,Motorola,3016,0.017093
Meghalaya,2020,4,Asus,2832,0.0160501
Meghalaya,2020,4,Others,21864,0.123913
Meghalaya,2021,1,Xiaomi,45624,0.239033
Meghalaya,2021,1,Samsung,35701,0.187045
Meghalaya,2021,1,Vivo,30076,0.157574
Meghalaya,2021,1,Oppo,25290,0.132499
Meghalaya,2021,1,Realme,14857,0.0778387
Meghalaya,2021,1,Huawei,3554,0.0186201
Meghalaya,2021,1,Apple,3344,0.0175199
Meghalaya,2021,1,Asus,3198,0.0167549
Meghalaya,2021,1,Micromax,3117,0.0163306
Meghalaya,2021,1,Motorola,3077,0.016121
Meghalaya,2021,1,Others,23031,0.120664
Meghalaya,2021,2,Xiaomi,48812,0.237313
Meghalaya,2021,2,Samsung,38364,0.186517
Meghalaya,2021,2,Vivo,32487,0.157945
Meghalaya,2021,2,Oppo,27101,0.131759
Meghalaya,2021,2,Realme,17555,0.0853485
Meghalaya,2021,2,Apple,3658,0.0177844
